subgroup,xbar,range,ewma,xbar_lcl,xbar_ucl,r_lcl,r_ucl,ewma_lcl,ewma_ucl,cusum_plus,cusum_minus,cusum_h,xbar_alarm,r_alarm,ewma_alarm,cusum_alarm,lot,scenario
74,460.16868118111176,10.751932431924388,460.28670483190314,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1088.244194685753,5.0,True,False,True,True,73,rf_loss
75,462.37199084265114,8.048005514134445,460.7037620340528,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1111.5984562188755,5.0,True,False,True,True,74,rf_loss
76,458.47280643135775,8.443481655396852,460.2575709135138,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1137.4309259468541,5.0,True,False,True,True,75,rf_loss
77,461.5564203793726,11.756601241273586,460.5173408066856,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1161.3035403436488,5.0,True,False,True,True,76,rf_loss
78,459.09492709280585,8.316028382609431,460.23285806390965,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1186.7406082750556,5.0,True,False,True,True,77,rf_loss
79,460.8396505601604,11.857529046583352,460.3542165631598,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1211.0687807200031,5.0,True,False,True,True,78,rf_loss
80,458.73016281690724,9.805564944713979,460.0294058139093,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1236.7376822151432,5.0,True,False,True,True,79,rf_loss
81,458.29980736314917,13.566835623179202,459.6834861237573,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1262.68010511879,5.0,True,False,True,True,80,rf_loss
82,459.9295836814117,7.060544965891211,459.7327056352882,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1287.5866896004316,5.0,True,False,True,True,81,rf_loss
83,462.1114675158424,6.513323955054943,460.20845801139905,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1311.1065321821393,5.0,True,False,True,True,82,rf_loss
84,460.7080630326644,4.037506386682537,460.3083790156521,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1335.5183378320303,5.0,True,False,True,True,83,rf_loss
85,458.3290065350126,11.668562416738666,459.91250451952425,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1361.4422025913673,5.0,True,False,True,True,84,rf_loss
86,460.08217797669386,9.69130079986644,459.94643921095815,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1386.251802577492,5.0,True,False,True,True,85,rf_loss
87,460.7166317978232,9.811948518016038,460.10047772833116,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1410.6581621694907,5.0,True,False,True,True,86,rf_loss
88,459.4057071335004,10.057258259350192,459.96152360936503,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1435.8977073468016,5.0,True,False,True,True,87,rf_loss
89,461.2759178071874,7.824430508532259,460.22440244892954,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1459.9486010193991,5.0,True,False,True,True,88,rf_loss
90,458.50665137609576,14.528948007875158,459.8808522343628,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1485.759559884962,5.0,True,False,True,True,89,rf_loss
91,460.6838079698111,4.132143756151095,460.0414433814525,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1510.1867813472868,5.0,True,False,True,True,90,rf_loss
92,462.3455965797102,12.638707817528825,460.5022740211041,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1533.5578183061953,5.0,True,False,True,True,91,rf_loss
93,461.6748783123372,7.1750143462560345,460.7367948793507,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1557.3551442864257,5.0,True,False,True,True,92,rf_loss
94,460.33610879045136,3.450888183796337,460.6566576615709,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1582.003353233502,5.0,True,False,True,True,93,rf_loss
95,458.1808986757686,6.23042658065458,460.16150586441046,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1608.0213510401084,5.0,True,False,True,True,94,rf_loss
96,461.20850805435487,9.738879647977683,460.37090630239936,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1632.115088390835,5.0,True,False,True,True,95,rf_loss
97,461.8230560004051,7.5005774269845915,460.6613362420005,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1655.8182369426263,5.0,True,False,True,True,96,rf_loss
98,458.7264377554319,8.21747152017332,460.27435654468684,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1681.4895059784878,5.0,True,False,True,True,97,rf_loss
99,460.13793500635245,9.365751506049435,460.24707223702,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1706.2636684183863,5.0,True,False,True,True,98,rf_loss
100,460.7607963405334,6.137418656715113,460.3498170577227,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,0.0,1730.641958311668,5.0,True,False,True,True,99,rf_loss
1,498.6240094522016,5.82806475707406,499.64801223653313,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.9599797994708,500.84804606576114,0.0,0.313532980235422,5.0,False,False,False,False,0,vacuum_leak
2,502.33547635490834,9.540895716037141,500.18550506020824,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.6950606454596,501.1129652197723,1.045367426368745,0.0,5.0,False,False,False,False,1,vacuum_leak
3,498.06120281574675,5.164877525710324,499.760644611316,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.55249505949956,501.25553080573235,0.0,0.6712365078095743,5.0,False,False,False,False,2,vacuum_leak
4,498.43323277905347,7.580046476804398,499.49516224486354,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.46866526889755,501.33936059633436,0.0,1.1060215923090992,5.0,False,False,False,False,3,vacuum_leak
5,501.82924437927903,10.011102689651466,499.9619786717467,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.417493096707,501.3905327685249,0.7236211076080625,0.0,5.0,False,False,False,False,4,vacuum_leak
6,502.7484206796359,6.0649792826802695,500.51926707332456,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3856477134054,501.42237815182654,2.031443935315382,0.0,5.0,False,False,False,False,5,vacuum_leak
7,499.68801007119,6.507198677775364,500.35301567289764,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.36561258245433,501.4424132827776,1.3941587995449918,0.0,5.0,False,False,False,False,6,vacuum_leak
8,501.5191898814643,2.9680318328378803,500.586250514611,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3529259059158,501.4550999593161,1.92071828700732,0.0,5.0,False,False,False,False,7,vacuum_leak
9,500.20426368761963,4.63428426767598,500.50985314921274,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3448606072512,501.46316525798073,1.6115489333872866,0.0,5.0,False,False,False,False,8,vacuum_leak
10,498.60037806744856,4.764682457017784,500.12795813285993,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33972063907305,501.46830522615886,0.2829965323773027,0.32855240100998384,5.0,False,False,False,False,9,vacuum_leak
11,498.4378069645689,7.23243514799168,499.78992789920176,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3364399041914,501.4715859610405,0.0,0.7604302662468645,5.0,False,False,False,False,10,vacuum_leak
12,498.40450559140265,7.211050969438816,499.51284343764195,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3343438324167,501.4736820328152,0.0,1.2134735156193357,5.0,False,False,False,False,11,vacuum_leak
13,502.01174539794226,12.163601539944978,500.0126238297021,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33300381414693,501.475022051085,0.8396134465984526,0.0,5.0,False,False,False,False,12,vacuum_leak
14,499.17080922858185,6.645037459479795,499.84426090947807,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33214680196863,501.4758790632633,0.0,0.0,5.0,False,False,False,False,13,vacuum_leak
15,502.2272726824817,10.187397227703968,500.3208632640788,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33159855930694,501.476427305925,0.9765963195330476,0.0,5.0,False,False,False,False,14,vacuum_leak
16,500.9358127643624,5.8595796577884585,500.4438531641356,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33124778429766,501.47677808093425,1.1323782802628708,0.0,5.0,False,False,False,False,15,vacuum_leak
17,499.55731774415244,9.891619221147664,500.266546080139,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3310233293428,501.4770025358891,0.4120289029215649,0.0,5.0,False,False,False,False,16,vacuum_leak
18,499.91521806455984,6.612652109850217,500.19628047702315,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3308796949786,501.4771461702533,0.0,0.0,5.0,False,False,False,False,17,vacuum_leak
19,498.61148783816844,8.524900641955014,499.87932194925224,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3307877758676,501.47723808936433,0.0,0.3214913538942732,5.0,False,False,False,False,18,vacuum_leak
20,498.5877002553242,10.338428798633743,499.6209976104667,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3307289504549,501.477296914777,0.0,0.6581014035264792,5.0,False,False,False,False,19,vacuum_leak
21,501.411257507311,7.561212613498753,499.9790495898356,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.330691303345,501.4773345618869,0.45796080991781174,0.0,5.0,False,False,False,False,20,vacuum_leak
22,500.8436175598258,8.068260923046466,500.1519631838337,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33066720966747,501.47735865556444,0.5551461803588316,0.0,5.0,False,False,False,False,21,vacuum_leak
23,501.8749614740318,6.366354866742029,500.49656284187336,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306517899075,501.4773740753244,1.3078237436023823,0.0,5.0,False,False,False,False,22,vacuum_leak
24,499.1284839262149,7.950334563999036,500.2229470587417,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306419213404,501.47738394389154,0.3149200652215881,0.0,5.0,False,False,False,False,23,vacuum_leak
25,499.3515168976022,7.819051084237458,500.04866102651386,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33063560548993,501.477390259742,0.0,0.0,5.0,False,False,False,False,24,vacuum_leak
26,497.45454405309374,8.636963078048723,499.5298376318299,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33063156335896,501.47739430187295,0.0,1.0568111712528965,5.0,False,False,False,False,25,vacuum_leak
27,498.8411706324209,2.6871315589221467,499.3921042319481,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306289764006,501.4773968888313,0.0,1.2323228219853182,5.0,False,False,False,False,26,vacuum_leak
28,503.35915526131737,7.043792340765322,500.185514437822,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062732074944,501.47739854448247,1.6959879631703334,0.0,5.0,False,False,False,False,27,vacuum_leak
29,500.5106196449904,4.729741783891825,500.2505354792557,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306262611336,501.4773996040983,1.581529544970611,0.0,5.0,False,False,False,False,28,vacuum_leak
30,500.6724464299952,7.409109696127416,500.33491766940364,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306255829799,501.477400282252,1.5699235242067529,0.0,5.0,False,False,False,False,29,vacuum_leak
31,500.03092581447163,6.810379348154015,500.27411929841725,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062514896164,501.47740071627027,1.1505856603541413,0.0,5.0,False,False,False,False,30,vacuum_leak
32,501.63980797113743,5.854351497030393,500.5472570329613,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062487119,501.4774009940419,1.7538064971514982,0.0,5.0,False,False,False,False,31,vacuum_leak
33,499.161097579852,7.517601421053314,500.2700251423394,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306246934162,501.4774011718157,0.7816311083775158,0.0,5.0,False,False,False,False,32,vacuum_leak
34,500.5661618768804,4.425638201710285,500.3292524892476,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.330624579641,501.47740128559093,0.7024737171904489,0.0,5.0,False,False,False,False,33,vacuum_leak
35,500.7682714003869,9.003765833918749,500.4170562714755,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062450682485,501.47740135840706,0.7517712603125855,0.0,5.0,False,False,False,False,34,vacuum_leak
36,503.4990875214361,10.978984791422022,501.03346252146764,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306244602225,501.4774014050094,2.5366960977550144,0.0,5.0,False,False,False,False,35,vacuum_leak
37,503.64130565513204,12.76958258639587,501.55503114820056,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062443039705,501.47740143483486,4.412010644225222,0.0,5.0,False,False,True,False,36,vacuum_leak
38,499.64785506542574,5.16374566311265,501.1735959316456,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062441130875,501.47740145392316,3.7492041547940014,0.0,5.0,False,False,False,False,37,vacuum_leak
39,501.6571550161449,14.55279118967519,501.2703077485455,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243990922,501.4774014661397,4.363450268818436,0.0,5.0,False,False,False,False,38,vacuum_leak
40,501.50121531812783,6.397438539140865,501.316489262462,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062439127366,501.47740147395825,4.878585646656624,0.0,5.0,False,False,False,False,39,vacuum_leak
41,500.74616474028045,4.605148834107183,501.2024243580257,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062438626973,501.4774014789622,4.913832839639389,0.0,5.0,False,False,False,False,40,vacuum_leak
42,501.68403343986046,6.150319346969468,501.2987461743927,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062438306723,501.4774014821647,5.545162097955183,0.0,5.0,False,False,False,True,41,vacuum_leak
43,500.2043966628303,8.591343430958602,501.07987627208024,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243810177,501.4774014842142,5.23607725951114,0.0,5.0,False,False,False,True,42,vacuum_leak
44,501.2838963131504,3.8132515245890772,501.1206802802943,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243797059,501.477401485526,5.6130909990207805,0.0,5.0,False,False,False,True,43,vacuum_leak
45,504.04859315964694,8.829865036322815,501.70626285616487,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243788664,501.4774014863655,7.747265636444332,0.0,5.0,False,False,True,True,44,vacuum_leak
46,502.52995355327903,5.245531709236957,501.87100099558774,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243783291,501.4774014869028,8.916237113270135,0.0,5.0,False,False,True,True,45,vacuum_leak
47,501.88516701172887,6.2134681232391245,501.873834198816,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437798526,501.47740148724665,9.675401019421837,0.0,5.0,False,False,True,True,46,vacuum_leak
48,501.68681572190343,11.972508269938032,501.83643050343346,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437776516,501.47740148746675,10.308498615274917,0.0,5.0,False,False,True,True,47,vacuum_leak
49,501.1818327051916,6.642404236178834,501.7055109437851,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437762436,501.47740148760755,10.620643694326349,0.0,5.0,False,False,True,True,48,vacuum_leak
50,500.71480291276873,6.3337802067587745,501.50736933758185,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243775342,501.4774014876977,10.635958221975283,0.0,5.0,False,False,True,True,49,vacuum_leak
51,505.9219310752572,9.192656249156585,502.390281685117,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243774765,501.4774014877554,13.960771948115294,0.0,5.0,True,False,True,True,50,vacuum_leak
52,503.1706657653137,9.176965527082302,502.54635850115636,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437743956,501.47740148779235,15.536961470286613,0.0,5.0,False,False,True,True,51,vacuum_leak
53,502.2575923682613,3.8385059624449696,502.48860527457737,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.330624377416,501.47740148781594,16.532828100181707,0.0,5.0,False,False,True,True,52,vacuum_leak
54,503.8042328901226,14.39745760598322,502.75173079768643,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437740085,501.47740148783106,18.511694458089547,0.0,5.0,False,False,True,True,53,vacuum_leak
55,501.2063841177126,9.142185139906758,502.4426614616917,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437739113,501.4774014878408,18.83944370080368,0.0,5.0,False,False,True,True,54,vacuum_leak
56,502.6536191587863,7.435863381298361,502.48485300111065,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437738494,501.477401487847,20.0870134393845,0.0,5.0,False,False,True,True,55,vacuum_leak
57,501.6771870037299,11.63903061644237,502.32331980163457,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.330624377381,501.4774014878509,20.71399130204043,0.0,5.0,False,False,True,True,56,vacuum_leak
58,501.2085617286314,5.599564921640535,502.10036818703395,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737846,501.47740148785346,21.043124570913616,0.0,5.0,False,False,True,True,57,vacuum_leak
59,505.6861993664967,8.165609475183999,502.81753442292654,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243773768,501.4774014878551,24.218114079777397,0.0,5.0,True,False,True,True,58,vacuum_leak
60,502.5819258289539,12.897606610451646,502.770412704132,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243773758,501.4774014878561,25.420117623286103,0.0,5.0,False,False,True,True,59,vacuum_leak
61,502.26783319318054,6.119155556349483,502.6698968019418,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243773751,501.4774014878568,26.422493023621332,0.0,5.0,False,False,True,True,60,vacuum_leak
62,502.54969691370314,8.871706895181319,502.64585682429407,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243773747,501.4774014878572,27.604012806050566,0.0,5.0,False,False,True,True,61,vacuum_leak
63,502.7091903015257,6.943312238518217,502.65852351974047,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243773744,501.4774014878575,28.886901946539002,0.0,5.0,False,False,True,True,62,vacuum_leak
64,500.55365240668596,12.856637402469573,502.2375492971296,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737425,501.47740148785766,28.79979389996374,0.0,5.0,False,False,True,True,63,vacuum_leak
65,502.86112695368774,6.599439768749221,502.36226482844125,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737414,501.4774014878578,30.17924955713098,0.0,5.0,False,False,True,True,64,vacuum_leak
66,502.6865702512465,7.1081751517668295,502.4271259130023,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3306243773741,501.47740148785783,31.447762051619385,0.0,5.0,False,False,True,True,65,vacuum_leak
67,504.17144571301395,14.22640638616349,502.7759898730047,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.330624377374,501.4774014878579,33.660018198507146,0.0,5.0,False,False,True,True,66,vacuum_leak
68,501.52257731035314,5.9885069324728875,502.5253073604744,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.330624377374,501.4774014878579,34.188730637239885,0.0,5.0,False,False,True,True,67,vacuum_leak
69,503.02918484275807,13.81871713288956,502.6260828569312,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,35.67499900034071,0.0,5.0,False,False,True,True,68,vacuum_leak
70,502.8549874881486,7.590768972854221,502.6718637831747,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,37.05055259179208,0.0,5.0,False,False,True,True,69,vacuum_leak
71,503.4908740569446,8.54210597101951,502.8356658379287,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,38.830257190111695,0.0,5.0,False,False,True,True,70,vacuum_leak
72,499.3013070549765,7.760313019483249,502.12879408133824,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,37.94719486540403,0.0,5.0,False,False,True,True,71,vacuum_leak
73,502.3324951774183,3.7585094064288,502.1695343005543,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,38.99066754207468,0.0,5.0,False,False,True,True,72,vacuum_leak
74,502.0248533205304,10.751932431924388,502.14059810454955,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,39.83861200299534,0.0,5.0,False,False,True,True,73,vacuum_leak
75,504.22816298206965,8.048005514134445,502.55811108005355,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,42.08691599633955,0.0,5.0,False,False,True,True,74,vacuum_leak
76,500.3289785707763,8.443481655396852,502.11228457819817,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,41.8570117948278,0.0,5.0,False,False,True,True,75,vacuum_leak
77,503.4125925187912,11.756601241273586,502.3723461663168,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,43.58696292450001,0.0,5.0,False,False,True,True,76,vacuum_leak
78,500.95109923222435,8.316028382609431,502.0880967794983,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,43.752460519559946,0.0,5.0,False,False,True,True,77,vacuum_leak
79,502.695822699579,11.857529046583352,502.20964196351446,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,45.026853601079246,0.0,5.0,False,False,True,True,78,vacuum_leak
80,500.58633495632586,9.805564944713979,501.88498056207675,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,44.96051763240617,0.0,5.0,False,False,True,True,79,vacuum_leak
81,500.1559795025678,13.566835623179202,501.539180350175,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,44.62066025522643,0.0,5.0,False,False,True,True,80,vacuum_leak
82,501.7857558208302,7.060544965891211,501.5884954443061,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,45.31664130005158,0.0,5.0,False,False,True,True,81,vacuum_leak
83,503.967639655261,6.513323955054943,502.0643242864971,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,47.39936424481076,0.0,5.0,False,False,True,True,82,vacuum_leak
84,502.56423517208293,4.037506386682537,502.1643064636143,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,48.5901241213867,0.0,5.0,False,False,True,True,83,vacuum_leak
85,500.18517867443114,11.668562416738666,501.76848090577766,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,48.268824888516626,0.0,5.0,False,False,True,True,84,vacuum_leak
86,501.93835011611236,9.69130079986644,501.80245474784465,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,49.06179042885863,0.0,5.0,False,False,True,True,85,vacuum_leak
87,502.57280393724176,9.811948518016038,501.95652458572414,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,50.257996363326804,0.0,5.0,False,False,True,True,86,vacuum_leak
88,501.26187927291903,10.057258259350192,501.81759552316316,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,50.62101671248284,0.0,5.0,False,False,True,True,87,vacuum_leak
89,503.132089946606,7.824430508532259,502.0804944078518,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,52.17268856635211,0.0,5.0,False,False,True,True,88,vacuum_leak
90,500.3628235155144,14.528948007875158,501.73696022938435,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,51.96429522725594,0.0,5.0,False,False,True,True,89,vacuum_leak
91,502.5399801092296,4.132143756151095,501.89756420535343,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,53.13963929139792,0.0,5.0,False,False,True,True,90,vacuum_leak
92,504.20176871912884,12.638707817528825,502.3584051081085,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,55.371167858956255,0.0,5.0,False,False,True,True,91,vacuum_leak
93,503.53105045175573,7.1750143462560345,502.59293417683796,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,57.17640740519275,0.0,5.0,False,False,True,True,92,vacuum_leak
94,502.19228092987,3.450888183796337,502.5128035274444,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,58.13076398458331,0.0,5.0,False,False,True,True,93,vacuum_leak
95,500.0370708151871,6.23042658065458,502.017656984993,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,57.71533170444365,0.0,5.0,False,False,True,True,94,vacuum_leak
96,503.06468019377354,9.738879647977683,502.2270616267491,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,59.22415988018402,0.0,5.0,False,False,True,True,95,vacuum_leak
97,503.6792281398237,7.5005774269845915,502.51749492936403,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,61.12357685485945,0.0,5.0,False,False,True,True,96,vacuum_leak
98,500.5826098948504,8.21747152017332,502.1305179224613,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,61.05487334546477,0.0,5.0,False,False,True,True,97,vacuum_leak
99,501.99410714577095,9.365751506049435,502.10323576712324,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,61.88327643203324,0.0,5.0,False,False,True,True,98,vacuum_leak
100,502.6169684799519,6.137418656715113,502.205982309689,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.33062437737397,501.47740148785795,63.10755206521823,0.0,5.0,False,False,True,True,99,vacuum_leak
1,498.6240094522016,5.82806475707406,499.64801223653313,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.9599797994708,500.84804606576114,0.0,0.313532980235422,5.0,False,False,False,False,0,flow_restriction
2,502.33547635490834,9.540895716037141,500.18550506020824,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.6950606454596,501.1129652197723,1.045367426368745,0.0,5.0,False,False,False,False,1,flow_restriction
3,498.06120281574675,5.164877525710324,499.760644611316,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.55249505949956,501.25553080573235,0.0,0.6712365078095743,5.0,False,False,False,False,2,flow_restriction
4,498.43323277905347,7.580046476804398,499.49516224486354,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.46866526889755,501.33936059633436,0.0,1.1060215923090992,5.0,False,False,False,False,3,flow_restriction
5,501.82924437927903,10.011102689651466,499.9619786717467,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.417493096707,501.3905327685249,0.7236211076080625,0.0,5.0,False,False,False,False,4,flow_restriction
6,502.7484206796359,6.0649792826802695,500.51926707332456,495.18222462381755,504.62580124141436,0.0,17.29958489566703,498.3856477134054,501.42237815182654,2.031443935315382,0.0,5.0,False,False,False,False,5,flow_restriction
