campaign,tool,lot,kind,start_s,end_s,duration_s,units,good_units
7,ETCH-04,41,production,33825.0,34650.0,825.0,5,0
7,ETCH-04,42,production,34650.0,35475.0,825.0,5,1
7,ETCH-04,43,production,35475.0,36300.0,825.0,5,1
7,ETCH-04,44,production,36300.0,37125.0,825.0,5,0
7,ETCH-04,45,production,37125.0,37950.0,825.0,5,0
7,ETCH-04,46,production,37950.0,38775.0,825.0,5,1
7,ETCH-04,47,production,38775.0,39600.0,825.0,5,0
7,ETCH-04,48,production,39600.0,40425.0,825.0,5,0
7,ETCH-04,49,production,40425.0,41250.0,825.0,5,0
7,ETCH-04,50,production,41250.0,42075.0,825.0,5,0
7,ETCH-04,51,production,42075.0,42900.0,825.0,5,0
7,ETCH-04,52,production,42900.0,43725.0,825.0,5,0
7,ETCH-04,53,production,43725.0,44550.0,825.0,5,0
7,ETCH-04,54,production,44550.0,45375.0,825.0,5,0
7,ETCH-04,54,repair,45375.0,50516.45498990736,5141.454989907363,0,0
7,ETCH-04,55,production,50516.45498990736,51341.45498990736,825.0,5,5
7,ETCH-04,56,production,51341.45498990736,52166.45498990736,825.0,5,5
7,ETCH-04,57,production,52166.45498990736,52991.45498990736,825.0,5,5
7,ETCH-04,58,production,52991.45498990736,53816.45498990736,825.0,5,5
7,ETCH-04,59,production,53816.45498990736,54641.45498990736,825.0,5,5
7,ETCH-04,60,production,54641.45498990736,55466.45498990736,825.0,5,5
7,ETCH-04,61,production,55466.45498990736,56291.45498990736,825.0,5,5
7,ETCH-04,62,production,56291.45498990736,57116.45498990736,825.0,5,5
7,ETCH-04,63,production,57116.45498990736,57941.45498990736,825.0,5,5
7,ETCH-04,64,production,57941.45498990736,58766.45498990736,825.0,5,5
7,ETCH-04,65,production,58766.45498990736,59591.45498990736,825.0,5,5
7,ETCH-04,66,production,59591.45498990736,60416.45498990736,825.0,5,5
7,ETCH-04,67,production,60416.45498990736,61241.45498990736,825.0,5,4
7,ETCH-04,68,production,61241.45498990736,62066.45498990736,825.0,5,5
7,ETCH-04,69,production,62066.45498990736,62891.45498990736,825.0,5,4
7,ETCH-04,70,production,62891.45498990736,63716.45498990736,825.0,5,5
7,ETCH-04,71,production,63716.45498990736,64541.45498990736,825.0,5,5
7,ETCH-04,72,production,64541.45498990736,65366.45498990736,825.0,5,5
7,ETCH-04,73,production,65366.45498990736,66191.45498990736,825.0,5,5
7,ETCH-04,74,production,66191.45498990736,67016.45498990736,825.0,5,5
7,ETCH-04,75,production,67016.45498990736,67841.45498990736,825.0,5,5
7,ETCH-04,76,production,67841.45498990736,68666.45498990736,825.0,5,4
7,ETCH-04,77,production,68666.45498990736,69491.45498990736,825.0,5,5
7,ETCH-04,78,production,69491.45498990736,70316.45498990736,825.0,5,5
7,ETCH-04,79,production,70316.45498990736,71141.45498990736,825.0,5,3
7,ETCH-04,80,production,71141.45498990736,71966.45498990736,825.0,5,5
7,ETCH-04,81,production,71966.45498990736,72791.45498990736,825.0,5,5
7,ETCH-04,82,production,72791.45498990736,73616.45498990736,825.0,5,4
7,ETCH-04,83,production,73616.45498990736,74441.45498990736,825.0,5,5
7,ETCH-04,84,production,74441.45498990736,75266.45498990736,825.0,5,5
7,ETCH-04,85,production,75266.45498990736,76091.45498990736,825.0,5,3
7,ETCH-04,86,production,76091.45498990736,76916.45498990736,825.0,5,3
7,ETCH-04,87,production,76916.45498990736,77741.45498990736,825.0,5,3
7,ETCH-04,88,production,77741.45498990736,78566.45498990736,825.0,5,2
7,ETCH-04,89,production,78566.45498990736,79391.45498990736,825.0,5,2
7,ETCH-04,90,production,79391.45498990736,80216.45498990736,825.0,5,2
7,ETCH-04,91,production,80216.45498990736,81041.45498990736,825.0,5,1
7,ETCH-04,92,production,81041.45498990736,81866.45498990736,825.0,5,0
7,ETCH-04,93,production,81866.45498990736,82691.45498990736,825.0,5,1
7,ETCH-04,94,production,82691.45498990736,83516.45498990736,825.0,5,2
7,ETCH-04,95,production,83516.45498990736,84341.45498990736,825.0,5,1
7,ETCH-04,96,production,84341.45498990736,85166.45498990736,825.0,5,1
7,ETCH-04,97,production,85166.45498990736,85991.45498990736,825.0,5,0
7,ETCH-04,98,production,85991.45498990736,86816.45498990736,825.0,5,1
7,ETCH-04,99,production,86816.45498990736,87641.45498990736,825.0,5,0
7,ETCH-04,100,production,87641.45498990736,88466.45498990736,825.0,5,0
7,ETCH-04,101,production,88466.45498990736,89291.45498990736,825.0,5,0
7,ETCH-04,102,production,89291.45498990736,90116.45498990736,825.0,5,0
7,ETCH-04,103,production,90116.45498990736,90941.45498990736,825.0,5,0
7,ETCH-04,104,production,90941.45498990736,91766.45498990736,825.0,5,0
7,ETCH-04,105,production,91766.45498990736,92591.45498990736,825.0,5,0
7,ETCH-04,106,production,92591.45498990736,93416.45498990736,825.0,5,0
7,ETCH-04,107,production,93416.45498990736,94241.45498990736,825.0,5,0
7,ETCH-04,108,production,94241.45498990736,95066.45498990736,825.0,5,0
7,ETCH-04,108,repair,95066.45498990736,100746.52136233302,5680.066372425659,0,0
7,ETCH-04,109,production,100746.52136233302,101571.52136233302,825.0,5,5
7,ETCH-04,110,production,101571.52136233302,102396.52136233302,825.0,5,5
7,ETCH-04,111,production,102396.52136233302,103221.52136233302,825.0,5,5
7,ETCH-04,112,production,103221.52136233302,104046.52136233302,825.0,5,5
7,ETCH-04,113,production,104046.52136233302,104871.52136233302,825.0,5,5
7,ETCH-04,114,production,104871.52136233302,105696.52136233302,825.0,5,5
7,ETCH-04,115,production,105696.52136233302,106521.52136233302,825.0,5,5
7,ETCH-04,115,repair,106521.52136233302,111585.97019571479,5064.448833381774,0,0
7,ETCH-04,116,production,111585.97019571479,112410.97019571479,825.0,5,5
7,ETCH-04,117,production,112410.97019571479,113235.97019571479,825.0,5,5
7,ETCH-04,118,production,113235.97019571479,114060.97019571479,825.0,5,5
7,ETCH-04,119,production,114060.97019571479,114885.97019571479,825.0,5,5
7,ETCH-04,120,production,114885.97019571479,115710.97019571479,825.0,5,5
7,ETCH-04,121,production,115710.97019571479,116535.97019571479,825.0,5,5
7,ETCH-04,122,production,116535.97019571479,117360.97019571479,825.0,5,5
7,ETCH-04,123,production,117360.97019571479,118185.97019571479,825.0,5,5
7,ETCH-04,124,production,118185.97019571479,119010.97019571479,825.0,5,5
7,ETCH-04,125,production,119010.97019571479,119835.97019571479,825.0,5,5
7,ETCH-04,126,production,119835.97019571479,120660.97019571479,825.0,5,5
7,ETCH-04,127,production,120660.97019571479,121485.97019571479,825.0,5,5
7,ETCH-04,128,production,121485.97019571479,122310.97019571479,825.0,5,4
7,ETCH-04,129,production,122310.97019571479,123135.97019571479,825.0,5,5
7,ETCH-04,130,production,123135.97019571479,123960.97019571479,825.0,5,5
7,ETCH-04,131,production,123960.97019571479,124785.97019571479,825.0,5,5
7,ETCH-04,132,production,124785.97019571479,125610.97019571479,825.0,5,5
7,ETCH-04,133,production,125610.97019571479,126435.97019571479,825.0,5,4
7,ETCH-04,134,production,126435.97019571479,127260.97019571479,825.0,5,5
7,ETCH-04,135,production,127260.97019571479,128085.97019571479,825.0,5,5
7,ETCH-04,136,production,128085.97019571479,128910.97019571479,825.0,5,5
7,ETCH-04,137,production,128910.97019571479,129735.97019571479,825.0,5,4
7,ETCH-04,138,production,129735.97019571479,130560.97019571479,825.0,5,5
7,ETCH-04,139,production,130560.97019571479,131385.9701957148,825.0,5,5
7,ETCH-04,140,production,131385.9701957148,132210.9701957148,825.0,5,4
7,ETCH-04,141,production,132210.9701957148,133035.9701957148,825.0,5,4
7,ETCH-04,142,production,133035.9701957148,133860.9701957148,825.0,5,5
7,ETCH-04,143,production,133860.9701957148,134685.9701957148,825.0,5,5
7,ETCH-04,144,production,134685.9701957148,135510.9701957148,825.0,5,5
7,ETCH-04,145,production,135510.9701957148,136335.9701957148,825.0,5,5
7,ETCH-04,146,production,136335.9701957148,137160.9701957148,825.0,5,2
7,ETCH-04,147,production,137160.9701957148,137985.9701957148,825.0,5,4
7,ETCH-04,148,production,137985.9701957148,138810.9701957148,825.0,5,3
7,ETCH-04,149,production,138810.9701957148,139635.9701957148,825.0,5,2
7,ETCH-04,150,production,139635.9701957148,140460.9701957148,825.0,5,3
7,ETCH-04,151,production,140460.9701957148,141285.9701957148,825.0,5,2
7,ETCH-04,152,production,141285.9701957148,142110.9701957148,825.0,5,3
7,ETCH-04,153,production,142110.9701957148,142935.9701957148,825.0,5,2
7,ETCH-04,154,production,142935.9701957148,143760.9701957148,825.0,5,1
7,ETCH-04,155,production,143760.9701957148,144585.9701957148,825.0,5,3
7,ETCH-04,156,production,144585.9701957148,145410.9701957148,825.0,5,0
7,ETCH-04,157,production,145410.9701957148,146235.9701957148,825.0,5,0
7,ETCH-04,158,production,146235.9701957148,147060.9701957148,825.0,5,2
7,ETCH-04,159,production,147060.9701957148,147885.9701957148,825.0,5,0
7,ETCH-04,160,production,147885.9701957148,148710.9701957148,825.0,5,1
7,ETCH-04,161,production,148710.9701957148,149535.9701957148,825.0,5,0
7,ETCH-04,162,production,149535.9701957148,150360.9701957148,825.0,5,1
7,ETCH-04,163,production,150360.9701957148,151185.9701957148,825.0,5,1
7,ETCH-04,164,production,151185.9701957148,152010.9701957148,825.0,5,0
7,ETCH-04,165,production,152010.9701957148,152835.9701957148,825.0,5,0
7,ETCH-04,166,production,152835.9701957148,153660.9701957148,825.0,5,0
7,ETCH-04,167,production,153660.9701957148,154485.9701957148,825.0,5,0
7,ETCH-04,168,production,154485.9701957148,155310.9701957148,825.0,5,0
7,ETCH-04,169,production,155310.9701957148,156135.9701957148,825.0,5,1
7,ETCH-04,170,production,156135.9701957148,156960.9701957148,825.0,5,0
7,ETCH-04,171,production,156960.9701957148,157785.9701957148,825.0,5,0
7,ETCH-04,172,production,157785.9701957148,158610.9701957148,825.0,5,1
7,ETCH-04,172,repair,158610.9701957148,162751.84163134987,4140.87143563507,0,0
7,ETCH-04,173,production,162751.84163134987,163576.84163134987,825.0,5,5
7,ETCH-04,174,production,163576.84163134987,164401.84163134987,825.0,5,5
7,ETCH-04,175,production,164401.84163134987,165226.84163134987,825.0,5,4
7,ETCH-04,176,production,165226.84163134987,166051.84163134987,825.0,5,5
7,ETCH-04,177,production,166051.84163134987,166876.84163134987,825.0,5,5
7,ETCH-04,178,production,166876.84163134987,167701.84163134987,825.0,5,5
7,ETCH-04,179,production,167701.84163134987,168526.84163134987,825.0,5,5
7,ETCH-04,180,production,168526.84163134987,169351.84163134987,825.0,5,5
7,ETCH-04,181,production,169351.84163134987,170176.84163134987,825.0,5,5
7,ETCH-04,182,production,170176.84163134987,171001.84163134987,825.0,5,5
7,ETCH-04,183,production,171001.84163134987,171826.84163134987,825.0,5,5
7,ETCH-04,184,production,171826.84163134987,172651.84163134987,825.0,5,5
7,ETCH-04,185,production,172651.84163134987,173476.84163134987,825.0,5,5
7,ETCH-04,186,production,173476.84163134987,174301.84163134987,825.0,5,5
7,ETCH-04,187,production,174301.84163134987,175126.84163134987,825.0,5,5
7,ETCH-04,188,production,175126.84163134987,175951.84163134987,825.0,5,5
7,ETCH-04,189,production,175951.84163134987,176776.84163134987,825.0,5,5
7,ETCH-04,190,production,176776.84163134987,177601.84163134987,825.0,5,5
7,ETCH-04,191,production,177601.84163134987,178426.84163134987,825.0,5,5
7,ETCH-04,192,production,178426.84163134987,179251.84163134987,825.0,5,5
7,ETCH-04,193,production,179251.84163134987,180076.84163134987,825.0,5,4
7,ETCH-04,194,production,180076.84163134987,180901.84163134987,825.0,5,3
7,ETCH-04,195,production,180901.84163134987,181726.84163134987,825.0,5,5
7,ETCH-04,196,production,181726.84163134987,182551.84163134987,825.0,5,4
7,ETCH-04,197,production,182551.84163134987,183376.84163134987,825.0,5,4
7,ETCH-04,198,production,183376.84163134987,184201.84163134987,825.0,5,5
7,ETCH-04,199,production,184201.84163134987,185026.84163134987,825.0,5,5
7,ETCH-04,200,production,185026.84163134987,185851.84163134987,825.0,5,3
7,ETCH-04,201,production,185851.84163134987,186676.84163134987,825.0,5,5
7,ETCH-04,202,production,186676.84163134987,187501.84163134987,825.0,5,3
7,ETCH-04,203,production,187501.84163134987,188326.84163134987,825.0,5,2
7,ETCH-04,204,production,188326.84163134987,189151.84163134987,825.0,5,2
7,ETCH-04,205,production,189151.84163134987,189976.84163134987,825.0,5,4
7,ETCH-04,206,production,189976.84163134987,190801.84163134987,825.0,5,3
7,ETCH-04,207,production,190801.84163134987,191626.84163134987,825.0,5,4
7,ETCH-04,208,production,191626.84163134987,192451.84163134987,825.0,5,2
7,ETCH-04,209,production,192451.84163134987,193276.84163134987,825.0,5,0
7,ETCH-04,210,production,193276.84163134987,194101.84163134987,825.0,5,0
7,ETCH-04,211,production,194101.84163134987,194926.84163134987,825.0,5,2
7,ETCH-04,212,production,194926.84163134987,195751.84163134987,825.0,5,1
7,ETCH-04,213,production,195751.84163134987,196576.84163134987,825.0,5,1
7,ETCH-04,214,production,196576.84163134987,197401.84163134987,825.0,5,0
7,ETCH-04,215,production,197401.84163134987,198226.84163134987,825.0,5,1
7,ETCH-04,216,production,198226.84163134987,199051.84163134987,825.0,5,0
7,ETCH-04,217,production,199051.84163134987,199876.84163134987,825.0,5,0
7,ETCH-04,218,production,199876.84163134987,200701.84163134987,825.0,5,1
7,ETCH-04,218,repair,200701.84163134987,206499.46777098297,5797.626139633083,0,0
7,ETCH-04,219,production,206499.46777098297,207324.46777098297,825.0,5,5
7,ETCH-04,220,production,207324.46777098297,208149.46777098297,825.0,5,5
7,ETCH-04,221,production,208149.46777098297,208974.46777098297,825.0,5,5
7,ETCH-04,222,production,208974.46777098297,209799.46777098297,825.0,5,5
7,ETCH-04,223,production,209799.46777098297,210624.46777098297,825.0,5,5
7,ETCH-04,224,production,210624.46777098297,211449.46777098297,825.0,5,4
7,ETCH-04,225,production,211449.46777098297,212274.46777098297,825.0,5,5
7,ETCH-04,226,production,212274.46777098297,213099.46777098297,825.0,5,5
7,ETCH-04,227,production,213099.46777098297,213924.46777098297,825.0,5,5
7,ETCH-04,228,production,213924.46777098297,214749.46777098297,825.0,5,5
7,ETCH-04,229,production,214749.46777098297,215574.46777098297,825.0,5,5
7,ETCH-04,230,production,215574.46777098297,216399.46777098297,825.0,5,5
7,ETCH-04,231,production,216399.46777098297,217224.46777098297,825.0,5,5
7,ETCH-04,232,production,217224.46777098297,218049.46777098297,825.0,5,5
7,ETCH-04,233,production,218049.46777098297,218874.46777098297,825.0,5,5
7,ETCH-04,234,production,218874.46777098297,219699.46777098297,825.0,5,5
7,ETCH-04,235,production,219699.46777098297,220524.46777098297,825.0,5,5
7,ETCH-04,236,production,220524.46777098297,221349.46777098297,825.0,5,5
7,ETCH-04,237,production,221349.46777098297,222174.46777098297,825.0,5,5
7,ETCH-04,238,production,222174.46777098297,222999.46777098297,825.0,5,5
7,ETCH-04,239,production,222999.46777098297,223824.46777098297,825.0,5,4
